#Gene_families	nsample	Num_leaves_tree1	Num_leaves_tree2	Norm_RFdist
EOG091708XV	19470	6	6	0.00000
EOG091708XZ	18750	4	4	0.00000
EOG091708Y0	16960	4	4	0.00000
EOG091708Y1	18990	12	12	0.00000
EOG091708Y2	16660	10	10	0.00000
EOG091708Y4	18340	13	13	0.11111
EOG091708Y5	18480	14	14	0.00000
EOG091708Y7	18820	8	8	0.00000
EOG091708Y8	19120	12	12	0.00000
EOG091708Y9	18770	12	12	0.05882
EOG091708YA	19280	15	15	0.00000
EOG091708YB	19500	12	12	0.00000
EOG091708YC	20000	8	8	0.00000
EOG091708YE	18700	13	13	0.00000
EOG091708YF	19480	12	12	0.00000
EOG091708YG	19090	14	14	0.00000
EOG091708YI	18670	12	12	0.00000
EOG091708YJ	19380	8	8	0.00000
EOG091708YK	20000	6	6	0.00000
EOG091708YL	18660	13	13	0.00000
EOG091708YM	9450	13	13	0.00000
EOG091708YO	19380	12	12	0.00000
EOG091708YP	17400	13	13	0.17647
EOG091708YR	18700	4	4	0.00000
EOG091708YS	19470	12	12	0.00000
EOG091708YT	16840	7	7	0.00000
EOG091708YU	19230	12	12	0.00000
EOG091708YV	18750	13	13	0.17647
EOG091708YW	19160	13	13	0.17647
EOG091708YX	18490	14	14	0.00000
EOG091708YY	17210	4	4	0.00000
EOG091708YZ	18770	9	9	0.14286
EOG091708Z0	19330	14	14	0.00000
EOG091708Z1	20000	4	4	0.00000
EOG091708Z4	18870	4	4	0.00000
EOG091708Z5	18770	13	13	0.00000
EOG091708Z6	19540	5	5	0.00000
EOG091708Z7	18180	15	15	0.00000
EOG091708Z8	20000	5	5	0.00000
EOG091708ZA	19980	9	9	0.00000
EOG091708ZD	19080	4	4	0.00000
EOG091708ZE	19140	14	14	0.23810
EOG091708ZF	19560	15	15	0.00000
EOG091708ZG	19340	12	12	0.00000
EOG091708ZH	19730	9	9	0.00000
EOG091708ZI	17950	4	4	0.00000
EOG091708ZK	19180	6	6	0.00000
EOG091708ZL	19370	13	13	0.00000
EOG091708ZM	19390	8	8	0.00000
EOG091708ZO	19190	6	6	0.00000
EOG091708ZQ	19480	7	7	0.00000
EOG091708ZU	18470	10	10	0.00000
EOG091708ZV	15150	14	14	0.05263
EOG091708ZW	16740	13	13	0.05263
EOG091708ZX	19200	11	11	0.00000
EOG091708ZY	19460	11	11	0.00000
EOG09170900	16770	4	4	0.00000
EOG09170903	17480	13	13	0.00000
EOG09170904	19930	5	5	0.00000
EOG09170905	19780	8	8	0.00000
EOG09170906	19310	12	12	0.00000
EOG09170907	19590	12	12	0.00000
EOG09170909	19980	8	8	0.00000
EOG0917090A	19110	14	14	0.33333
EOG0917090B	19870	13	13	0.00000
EOG0917090E	19940	15	15	0.00000
EOG0917090F	19200	14	14	0.00000
EOG0917090H	19550	12	12	0.00000
EOG0917090I	19390	12	12	0.00000
EOG0917090J	19310	12	12	0.00000
EOG0917090K	17630	16	16	0.00000
EOG0917090M	19490	12	12	0.00000
EOG0917090N	19070	14	14	0.00000
EOG0917090O	19510	13	13	0.00000
EOG0917090P	18140	5	5	0.00000
EOG0917090Q	19990	13	13	0.00000
EOG0917090T	18770	14	14	0.00000
EOG0917090U	18890	13	13	0.00000
EOG0917090V	19280	14	14	0.00000
EOG0917090W	19150	11	11	0.07692
EOG0917090X	15440	14	14	0.04762
EOG0917090Y	2220	12	12	0.00000
EOG0917090Z	17650	5	5	0.00000
EOG09170910	19040	8	8	0.00000
EOG09170911	18240	7	7	0.00000
EOG09170912	18590	12	12	0.00000
EOG09170913	19340	4	4	0.00000
EOG09170914	19000	9	9	0.00000
EOG09170915	19560	12	12	0.00000
EOG09170918	19220	14	14	0.00000
EOG09170919	19430	12	12	0.00000
EOG0917091A	19760	9	9	0.00000
EOG0917091B	19020	12	12	0.00000
EOG0917091C	19100	12	12	0.00000
EOG0917091D	19050	8	8	0.00000
EOG0917091E	19680	12	12	0.00000
EOG0917091H	19160	5	5	0.33333
EOG0917091I	18990	14	14	0.00000
EOG0917091J	18020	13	13	0.00000
EOG0917091K	19470	13	13	0.00000
EOG0917091L	19680	7	7	0.14286
EOG0917091M	18440	12	12	0.00000
EOG0917091N	18610	14	14	0.00000
EOG0917091O	19740	7	7	0.00000
EOG0917091R	18130	4	4	NaN
EOG0917091S	19280	9	9	0.00000
EOG0917091T	18960	14	14	0.05263
EOG0917091U	18780	14	14	0.00000
EOG0917091X	18230	11	11	0.09091
EOG0917091Y	18740	14	14	0.00000
EOG09170921	19830	7	7	0.00000
EOG09170922	17590	4	4	0.00000
EOG09170923	18710	4	4	0.00000
EOG09170927	18900	23	23	0.07692
EOG09170928	19050	13	13	0.00000
EOG09170929	18080	13	13	0.00000
EOG0917092A	19350	7	7	0.00000
EOG0917092C	20000	5	5	0.00000
EOG0917092D	17980	14	14	0.11111
EOG0917092E	19190	12	12	0.07692
EOG0917092G	19090	9	9	0.00000
EOG0917092H	18920	4	4	0.00000
EOG0917092J	19040	12	12	0.00000
EOG0917092K	20000	4	4	0.00000
EOG0917092L	18870	5	5	0.00000
EOG0917092M	18980	8	8	0.00000
EOG0917092N	19140	9	9	0.00000
EOG0917092O	19430	8	8	0.00000
EOG0917092P	18650	13	13	0.00000
EOG0917092Q	18960	14	14	0.05263
EOG0917092R	20000	4	4	0.00000
EOG0917092S	19110	12	12	0.00000
EOG0917092T	19830	6	6	0.00000
EOG0917092U	18620	4	4	0.00000
EOG0917092X	20000	9	9	0.00000
EOG0917092Y	19480	13	13	0.00000
EOG0917092Z	18880	13	13	0.05882
EOG09170930	19860	11	11	0.00000
EOG09170932	19580	6	6	0.00000
EOG09170933	20000	7	7	0.00000
EOG09170934	19110	13	13	0.00000
EOG09170935	19940	9	9	0.00000
EOG09170936	20000	4	4	0.00000
EOG09170937	19130	7	7	0.00000
EOG09170938	20000	4	4	0.00000
EOG09170939	18470	14	14	0.00000
EOG0917093A	19830	14	14	0.00000
EOG0917093D	17960	12	12	0.33333
EOG0917093E	19880	12	12	0.00000
EOG0917093F	18890	13	13	0.00000
EOG0917093G	18750	9	9	0.00000
EOG0917093H	19510	12	12	0.41176
EOG0917093I	18760	14	14	0.00000
EOG0917093J	19020	8	8	0.00000
EOG0917093P	15200	4	4	0.00000
EOG0917093S	19750	9	9	0.00000
EOG0917093T	19510	13	13	0.00000
EOG0917093U	18960	12	12	0.00000
EOG0917093V	18000	12	12	0.00000
EOG0917093W	19240	13	13	0.00000
EOG0917093X	19410	14	14	0.00000
EOG0917093Y	18730	14	14	0.00000
EOG0917093Z	17670	7	7	0.00000
EOG09170941	18280	10	10	0.00000
EOG09170942	19170	14	14	0.00000
EOG09170943	19500	9	9	0.00000
EOG09170944	19480	13	13	0.00000
EOG09170945	18910	7	7	0.00000
EOG09170946	2770	14	14	0.00000
EOG0917094A	13240	5	5	0.00000
EOG0917094B	17440	5	5	0.00000
EOG0917094C	19210	9	9	0.00000
EOG0917094D	19430	11	11	0.00000
EOG0917094E	19150	12	12	0.00000
EOG0917094F	19030	13	13	0.00000
EOG0917094G	19490	8	8	0.00000
EOG0917094H	19860	4	4	0.00000
EOG0917094I	17680	10	10	0.00000
EOG0917094K	19720	14	14	0.00000
EOG0917094M	19230	13	13	0.00000
EOG0917094N	18980	12	12	0.00000
EOG0917094O	17650	13	13	0.00000
EOG0917094P	17960	18	18	0.04348
EOG0917094Q	19470	8	8	0.00000
EOG0917094R	20000	4	4	0.00000
EOG0917094S	17630	15	15	0.08333
EOG0917094W	18350	11	11	0.00000
EOG0917094Y	20000	4	4	0.00000
EOG0917094Z	18820	10	10	0.00000
EOG09170950	19160	14	14	0.00000
EOG09170951	19100	14	14	0.00000
EOG09170952	19060	13	13	0.00000
EOG09170954	19150	13	13	0.00000
EOG09170955	18820	5	5	0.00000
EOG09170956	19640	11	11	0.00000
EOG09170957	19880	11	11	0.00000
EOG0917095A	19690	7	7	0.00000
EOG0917095B	19480	12	12	0.00000
EOG0917095C	17930	12	12	0.00000
EOG0917095D	19640	13	13	0.12500
EOG0917095E	19900	4	4	0.00000
EOG0917095F	16930	5	5	0.00000
EOG0917095G	17730	5	5	0.00000
EOG0917095H	19370	13	13	0.00000
EOG0917095I	19560	13	13	0.00000
EOG0917095J	20000	5	5	0.00000
EOG0917095L	19970	6	6	0.00000
EOG0917095M	18570	5	5	0.33333
EOG0917095N	18970	13	13	0.00000
EOG0917095O	18870	13	13	0.00000
EOG0917095P	18780	12	12	0.00000
EOG0917095Q	19290	12	12	0.00000
EOG0917095R	17510	12	12	0.00000
EOG0917095S	19160	10	10	0.00000
EOG0917095T	19210	14	14	0.00000
EOG0917095V	17410	14	14	0.00000
EOG0917095W	18720	14	14	0.00000
EOG0917095X	19500	8	8	0.00000
EOG0917095Y	19430	10	10	0.00000
EOG09170960	19730	6	6	0.00000
EOG09170961	20000	5	5	0.00000
EOG09170962	19900	5	5	0.00000
EOG09170963	18250	5	5	0.00000
EOG09170964	18330	4	4	0.00000
EOG09170965	18880	12	12	0.00000
EOG09170966	18990	5	5	0.00000
EOG09170967	17420	12	12	0.16667
EOG0917096B	19850	10	10	0.00000
EOG0917096C	20000	4	4	0.00000
EOG0917096D	16320	12	12	0.00000
EOG0917096E	16170	4	4	NaN
EOG0917096G	19470	12	12	0.00000
EOG0917096K	18800	11	11	0.00000
EOG0917096O	19560	13	13	0.00000
EOG0917096P	19200	12	12	0.00000
EOG0917096Q	19280	14	14	0.00000
EOG0917096V	19990	7	7	0.00000
EOG0917096W	19080	12	12	0.00000
EOG0917096X	18990	10	10	0.00000
EOG0917096Y	20000	4	4	0.00000
EOG0917096Z	19340	14	14	0.00000
EOG09170970	19480	10	10	0.00000
EOG09170971	17640	10	10	0.00000
EOG09170973	17830	8	8	0.00000
EOG09170974	19100	6	6	0.00000
EOG09170975	18610	12	12	0.00000
EOG09170976	18880	14	14	0.10000
EOG09170977	19710	9	9	0.09091
EOG09170978	19700	13	13	0.00000
EOG0917097A	19550	13	13	0.00000
EOG0917097B	18840	7	7	0.00000
EOG0917097F	19800	6	6	0.00000
EOG0917097G	19500	14	14	0.27273
EOG0917097H	19280	13	13	0.00000
EOG0917097I	19230	10	10	0.00000
EOG0917097J	18970	14	14	0.00000
EOG0917097K	19290	14	14	0.09091
EOG0917097L	19110	14	14	0.05263
EOG0917097M	19570	14	14	0.00000
EOG0917097Q	19910	13	13	0.00000
EOG0917097R	19010	12	12	0.00000
EOG0917097S	19050	13	13	0.00000
EOG0917097T	19510	14	14	0.00000
EOG0917097U	18910	14	14	0.00000
EOG0917097W	18400	5	5	0.00000
EOG0917097X	19590	15	15	0.00000
EOG0917097Y	20000	4	4	0.00000
EOG0917097Z	19790	8	8	0.00000
EOG09170980	19650	14	14	0.00000
EOG09170985	19400	11	11	0.00000
EOG09170986	19780	6	6	0.00000
EOG09170987	19820	8	8	0.00000
EOG09170988	18440	13	13	0.00000
EOG09170989	18690	12	12	0.00000
EOG0917098C	18500	12	12	0.00000
EOG0917098D	18660	11	11	0.00000
EOG0917098E	18700	13	13	0.00000
EOG0917098G	19560	12	12	0.20000
EOG0917098H	19660	10	10	0.00000
EOG0917098I	19550	10	10	0.00000
EOG0917098J	19290	13	13	0.00000
EOG0917098K	17720	5	5	0.00000
EOG0917098L	19860	11	11	0.00000
EOG0917098M	18170	13	13	0.00000
EOG0917098N	18930	12	12	0.00000
EOG0917098O	20000	7	7	0.00000
EOG0917098P	19650	13	13	0.00000
EOG0917098T	19370	13	13	0.00000
EOG0917098U	19500	5	5	0.00000
EOG0917098V	19490	7	7	0.00000
EOG0917098W	19280	13	13	0.05882
EOG0917098X	18490	12	12	0.00000
EOG0917098Y	19600	14	14	0.15789
EOG0917098Z	19100	15	15	0.00000
EOG09170990	19950	10	10	0.00000
EOG09170993	19100	14	14	0.00000
EOG09170994	18480	4	4	0.00000
EOG0917099A	18520	9	9	0.00000
EOG0917099B	19360	14	14	0.00000
EOG0917099D	18690	6	6	0.00000
EOG0917099F	18030	4	4	0.00000
EOG0917099G	19090	12	12	0.00000
EOG0917099I	19680	12	12	0.00000
EOG0917099K	19830	9	9	0.00000
EOG0917099O	18920	11	11	0.00000
EOG0917099P	19000	12	12	0.00000
EOG0917099Q	18890	13	13	0.00000
EOG0917099S	20000	4	4	0.00000
EOG0917099T	19450	13	13	0.00000
EOG0917099U	18580	14	14	0.00000
EOG0917099V	19240	5	5	0.00000
EOG0917099Y	18840	14	14	0.00000
EOG091709A0	1400	39	39	0.02041
EOG091709A1	18860	7	7	0.00000
EOG091709A2	19030	11	11	0.00000
EOG091709A3	14470	13	13	0.17647
EOG091709A4	19720	9	9	0.00000
EOG091709A5	18940	7	7	0.00000
EOG091709A6	18970	15	15	0.21739
EOG091709A7	17860	7	7	0.00000
EOG091709A8	19230	13	13	0.00000
EOG091709A9	18130	5	5	0.00000
EOG091709AA	20000	4	4	0.00000
EOG091709AD	19110	12	12	0.00000
EOG091709AF	19600	10	10	0.00000
EOG091709AH	18880	4	4	0.00000
EOG091709AJ	18800	11	11	0.00000
EOG091709AK	19220	12	12	0.00000
EOG091709AL	18430	11	11	0.00000
EOG091709AN	18830	14	14	0.00000
EOG091709AO	19190	14	14	0.00000
EOG091709AQ	20000	5	5	0.00000
EOG091709AR	19520	6	6	0.00000
EOG091709AS	20000	4	4	0.00000
EOG091709AW	19630	10	10	0.00000
EOG091709AX	19370	13	13	0.00000
EOG091709AY	18640	16	16	0.00000
EOG091709AZ	19760	14	14	0.00000
EOG091709B0	18850	14	14	0.00000
EOG091709B1	19770	8	8	0.00000
EOG091709B2	19510	9	9	0.00000
EOG091709B3	17560	13	13	0.00000
EOG091709B4	19520	21	21	0.00000
EOG091709B5	18790	12	12	0.00000
EOG091709B7	19290	14	14	0.00000
EOG091709B9	19200	8	8	0.00000
EOG091709BB	19130	15	15	0.00000
EOG091709BC	19360	14	14	0.00000
EOG091709BD	19090	12	12	0.00000
EOG091709BE	19570	14	14	0.00000
EOG091709BF	19610	10	10	0.00000
EOG091709BH	19950	4	4	0.00000
EOG091709BJ	19670	6	6	0.00000
EOG091709BK	19440	14	14	0.00000
EOG091709BM	18870	5	5	0.00000
EOG091709BN	18770	5	5	0.00000
EOG091709BP	18500	15	15	0.00000
EOG091709BQ	18310	14	14	0.00000
EOG091709BR	19880	4	4	0.00000
EOG091709BS	19810	14	14	0.00000
EOG091709BT	19160	14	14	0.00000
EOG091709BU	19300	11	11	0.06667
EOG091709BV	19270	16	16	0.00000
EOG091709BW	18970	7	7	0.00000
EOG091709BX	19650	14	14	0.00000
EOG091709BY	15460	5	5	0.00000
EOG091709BZ	17310	6	6	0.00000
EOG091709C0	20000	4	4	0.00000
EOG091709C5	19590	5	5	0.00000
EOG091709C6	19410	13	13	0.00000
EOG091709C7	19340	13	13	0.00000
EOG091709C8	18980	14	14	0.00000
EOG091709C9	19730	9	9	0.00000
EOG091709CC	19050	4	4	0.00000
EOG091709CD	20000	8	8	0.00000
EOG091709CE	18730	4	4	NaN
EOG091709CF	19270	12	12	0.00000
EOG091709CG	19270	5	5	0.00000
EOG091709CH	19270	11	11	0.00000
EOG091709CJ	18850	13	13	0.05263
EOG091709CK	19450	10	10	0.00000
EOG091709CL	18240	6	6	0.00000
EOG091709CM	19330	13	13	0.00000
EOG091709CN	18720	14	14	0.00000
EOG091709CO	20000	5	5	0.00000
EOG091709CP	19020	14	14	0.00000
EOG091709CT	18710	11	11	0.00000
EOG091709CU	18980	13	13	0.30000
EOG091709CV	19220	6	6	0.00000
EOG091709CW	19210	18	18	0.00000
EOG091709CX	19290	14	14	0.10000
EOG091709CY	20000	4	4	0.00000
EOG091709CZ	19390	13	13	0.00000
EOG091709D0	19610	12	12	0.00000
EOG091709D2	18620	12	12	0.00000
EOG091709D3	19020	12	12	0.00000
EOG091709D4	19470	13	13	0.00000
EOG091709D5	13210	15	15	0.00000
EOG091709D6	18920	11	11	0.06667
EOG091709D7	18400	10	10	0.00000
EOG091709D8	19340	9	9	0.00000
EOG091709DA	18180	14	14	0.00000
EOG091709DB	19090	11	11	0.00000
EOG091709DC	19450	12	12	0.12500
EOG091709DD	18650	12	12	0.00000
EOG091709DF	19420	13	13	0.00000
EOG091709DG	19810	9	9	0.00000
EOG091709DH	19910	9	9	0.00000
EOG091709DJ	19340	8	8	0.00000
EOG091709DM	17970	7	7	0.00000
EOG091709DN	19190	10	10	0.00000
EOG091709DO	18600	13	13	0.00000
EOG091709DQ	19070	14	14	0.00000
EOG091709DR	19640	13	13	0.00000
EOG091709DS	18670	14	14	0.00000
EOG091709DT	19960	4	4	0.00000
EOG091709DU	20000	4	4	0.00000
EOG091709DX	19310	4	4	0.00000
EOG091709DY	19010	14	14	0.00000
EOG091709DZ	17460	16	16	0.05882
EOG091709E0	19040	11	11	0.00000
EOG091709E1	18890	5	5	0.00000
EOG091709E2	18490	15	15	0.00000
EOG091709E3	18900	13	13	0.00000
EOG091709E4	18740	13	13	0.00000
EOG091709E5	18680	5	5	0.00000
EOG091709E8	18950	13	13	0.00000
EOG091709E9	19440	14	14	0.00000
EOG091709EC	17870	4	4	NaN
EOG091709ED	18920	10	10	0.00000
EOG091709EE	18850	7	7	0.00000
EOG091709EF	19620	11	11	0.00000
EOG091709EG	19000	6	6	0.00000
EOG091709EH	18950	4	4	0.00000
EOG091709EI	19260	13	13	0.05263
EOG091709EJ	19260	14	14	0.00000
EOG091709EK	19750	13	13	0.00000
EOG091709EL	19350	11	11	0.00000
EOG091709EM	19480	9	9	0.00000
EOG091709EN	18870	14	14	0.00000
EOG091709EO	19700	10	10	0.07692
EOG091709EP	18930	12	12	0.00000
EOG091709EQ	19290	13	13	0.00000
EOG091709ER	19060	13	13	0.11111
EOG091709ES	18490	12	12	0.06667
EOG091709ET	19020	14	14	0.00000
EOG091709EW	19480	12	12	0.29412
EOG091709EX	19380	11	11	0.00000
EOG091709EY	19540	6	6	0.00000
EOG091709EZ	20000	4	4	0.00000
EOG091709F2	16520	5	5	0.00000
EOG091709F3	18710	12	12	0.00000
EOG091709F4	19890	13	13	0.00000
EOG091709F8	19480	11	11	0.00000
EOG091709F9	19070	14	14	0.00000
EOG091709FA	19680	6	6	0.00000
EOG091709FB	18720	5	5	0.00000
EOG091709FC	18840	5	5	0.00000
EOG091709FD	18800	6	6	0.00000
EOG091709FE	18390	11	11	0.00000
EOG091709FF	18780	7	7	0.00000
EOG091709FG	19200	11	11	0.00000
EOG091709FH	20000	4	4	0.00000
EOG091709FK	19640	12	12	0.00000
EOG091709FL	18620	14	14	0.00000
EOG091709FN	18930	13	13	0.00000
EOG091709FQ	19460	10	10	0.07692
EOG091709FR	20000	4	4	0.00000
EOG091709FS	19420	9	9	0.00000
EOG091709FT	19060	12	12	0.00000
EOG091709FU	18360	10	10	0.00000
EOG091709FV	19040	14	14	0.00000
EOG091709FW	19450	9	9	0.00000
EOG091709FY	19340	12	12	0.00000
EOG091709FZ	19490	14	14	0.00000
EOG091709G0	18560	13	13	0.00000
EOG091709G1	19980	7	7	0.00000
EOG091709G3	19170	7	7	0.14286
EOG091709G4	19450	19	19	0.00000
EOG091709G6	19240	14	14	0.10000
EOG091709G7	19390	14	14	0.00000
EOG091709G8	18830	13	13	0.05263
EOG091709G9	20000	4	4	0.00000
EOG091709GA	19900	6	6	0.00000
EOG091709GB	18900	11	11	0.00000
EOG091709GD	19950	4	4	0.00000
EOG091709GE	19940	12	12	0.00000
EOG091709GG	17430	13	13	0.00000
EOG091709GH	19010	14	14	0.00000
EOG091709GI	19150	9	9	0.00000
EOG091709GJ	19620	8	8	0.00000
EOG091709GL	19450	7	7	0.00000
EOG091709GQ	19860	11	11	0.00000
EOG091709GR	18730	13	13	0.00000
EOG091709GS	19160	12	12	0.00000
EOG091709GT	19330	14	14	0.00000
EOG091709GU	19510	14	14	0.00000
EOG091709GV	19680	13	13	0.05882
EOG091709GW	20000	4	4	0.00000
EOG091709GY	19290	5	5	0.00000
EOG091709GZ	18430	13	13	0.00000
EOG091709H0	18910	12	12	0.00000
EOG091709H1	18610	11	11	0.00000
EOG091709H2	19480	13	13	0.00000
EOG091709H3	19690	12	12	0.00000
EOG091709H4	19120	15	15	0.00000
EOG091709H5	19720	14	14	0.00000
EOG091709H6	18830	7	7	0.00000
EOG091709H7	20000	4	4	0.00000
EOG091709H8	19710	12	12	0.00000
EOG091709H9	18680	11	11	0.00000
EOG091709HA	20000	8	8	0.00000
EOG091709HB	19260	13	13	0.00000
EOG091709HF	19550	13	13	0.30000
EOG091709HG	18750	10	10	0.00000
EOG091709HH	19150	14	14	0.00000
EOG091709HI	19550	11	11	0.00000
EOG091709HJ	17830	4	4	0.00000
EOG091709HK	18320	10	10	0.00000
EOG091709HL	18910	11	11	0.00000
EOG091709HO	19440	8	8	0.00000
EOG091709HP	19750	12	12	0.00000
EOG091709HQ	2770	24	24	0.44444
EOG091709HR	19660	12	12	0.00000
EOG091709HS	19290	15	15	0.00000
EOG091709HU	19330	10	10	0.07692
EOG091709HV	18970	15	15	0.00000
EOG091709HX	19590	13	13	0.00000
EOG091709I0	19470	14	14	0.00000
EOG091709I1	19320	14	14	0.00000
EOG091709I3	18950	14	14	0.00000
EOG091709I4	14080	14	14	0.00000
EOG091709I5	19690	8	8	0.00000
EOG091709I6	19820	5	5	0.00000
EOG091709I9	18830	14	14	0.10000
EOG091709IA	18010	9	9	0.09091
EOG091709IC	20000	8	8	0.00000
EOG091709IE	19820	5	5	0.00000
EOG091709IF	19220	6	6	0.00000
EOG091709IG	19190	13	13	0.00000
EOG091709IJ	14670	14	14	0.00000
EOG091709IK	18920	11	11	0.00000
EOG091709IL	17240	12	12	0.00000
EOG091709IM	19490	12	12	0.00000
EOG091709IN	16570	14	14	0.05263
EOG091709IR	18780	10	10	0.00000
EOG091709IS	19300	13	13	0.00000
EOG091709IT	19340	13	13	0.00000
EOG091709IU	18560	13	13	0.00000
EOG091709IV	19560	14	14	0.00000
EOG091709IW	20000	4	4	0.00000
EOG091709IX	19510	10	10	0.00000
EOG091709IY	19480	15	15	0.00000
EOG091709IZ	19430	12	12	0.00000
EOG091709J0	19020	13	13	0.05263
EOG091709J1	19420	10	10	0.00000
EOG091709J2	19800	8	8	0.20000
EOG091709J3	19490	7	7	0.00000
EOG091709J4	19140	13	13	0.00000
EOG091709J5	19370	12	12	0.00000
EOG091709J6	17410	13	13	0.00000
EOG091709J8	16500	5	5	0.00000
EOG091709J9	19360	5	5	0.00000
EOG091709JA	17050	22	22	0.00000
EOG091709JB	20000	6	6	0.00000
EOG091709JC	20000	4	4	0.00000
EOG091709JE	19380	5	5	0.00000
EOG091709JF	19680	10	10	0.00000
EOG091709JG	19450	12	12	0.00000
EOG091709JH	19530	14	14	0.00000
EOG091709JI	19420	7	7	0.00000
EOG091709JJ	19720	10	10	0.00000
EOG091709JM	19750	14	14	0.00000
EOG091709JN	18760	9	9	0.00000
EOG091709JO	19020	13	13	0.00000
EOG091709JP	19340	12	12	0.00000
EOG091709JQ	19230	7	7	0.14286
EOG091709JS	18000	4	4	0.00000
EOG091709JV	19300	14	14	0.00000
EOG091709JW	19430	12	12	0.00000
EOG091709JX	19420	14	14	0.00000
EOG091709JY	18770	13	13	0.05263
EOG091709JZ	20000	6	6	0.00000
EOG091709K1	19400	13	13	0.00000
EOG091709K2	20000	4	4	0.00000
EOG091709K3	18840	9	9	0.00000
EOG091709K4	19710	13	13	0.00000
EOG091709K5	17540	13	13	0.05882
EOG091709K8	19530	13	13	0.05263
EOG091709K9	20000	4	4	0.00000
EOG091709KD	20000	4	4	0.00000
EOG091709KF	19790	6	6	0.00000
EOG091709KI	19370	14	14	0.00000
EOG091709KJ	19430	13	13	0.00000
EOG091709KK	19370	13	13	0.00000
EOG091709KL	19130	13	13	0.00000
EOG091709KM	20000	6	6	0.00000
EOG091709KN	20000	7	7	0.00000
EOG091709KP	17970	14	14	0.00000
EOG091709KQ	19670	9	9	0.00000
EOG091709KR	18500	9	9	0.00000
EOG091709KS	19180	12	12	0.00000
EOG091709KT	19400	6	6	0.00000
EOG091709KV	19400	13	13	0.00000
EOG091709KW	19630	9	9	0.00000
EOG091709KX	18890	4	4	0.00000
EOG091709KY	19110	9	9	0.00000
EOG091709KZ	20000	4	4	0.00000
EOG091709L1	20000	4	4	0.00000
EOG091709L2	19150	12	12	0.00000
EOG091709L3	19440	12	12	0.12500
EOG091709L5	17870	10	10	0.00000
EOG091709L6	19220	15	15	0.09091
EOG091709L7	17780	13	13	0.00000
EOG091709L8	18730	13	13	0.00000
EOG091709L9	19550	14	14	0.00000
EOG091709LA	19700	10	10	0.00000
EOG091709LB	19250	9	9	0.00000
EOG091709LC	18940	11	11	0.00000
EOG091709LD	19080	10	10	0.00000
EOG091709LF	14370	16	16	0.00000
EOG091709LJ	17590	12	12	0.00000
EOG091709LK	19840	10	10	0.00000
EOG091709LL	19270	9	9	0.00000
EOG091709LM	19810	11	11	0.00000
EOG091709LN	18730	5	5	0.00000
EOG091709LP	18170	5	5	0.00000
EOG091709LQ	19840	7	7	0.00000
EOG091709LS	19440	13	13	0.05882
EOG091709LT	19260	13	13	0.00000
EOG091709LU	18810	14	14	0.00000
EOG091709LV	18950	12	12	0.00000
EOG091709LW	20000	4	4	0.00000
EOG091709LX	18590	14	14	0.00000
EOG091709M0	19290	13	13	0.00000
EOG091709M1	19290	7	7	0.00000
EOG091709M2	19100	14	14	0.00000
EOG091709M3	18990	6	6	0.00000
EOG091709M4	19190	13	13	0.00000
EOG091709M5	19180	11	11	0.00000
EOG091709M6	19560	12	12	0.33333
EOG091709M8	20000	7	7	0.00000
EOG091709MD	19760	14	14	0.00000
EOG091709ME	19190	11	11	0.00000
EOG091709MF	19300	12	12	0.05882
EOG091709MG	18790	14	14	0.00000
EOG091709MI	19760	9	9	0.00000
EOG091709MJ	19870	6	6	0.00000
EOG091709MK	19660	8	8	0.00000
EOG091709ML	18990	6	6	0.00000
EOG091709MQ	19590	11	11	0.00000
EOG091709MR	19380	9	9	0.27273
EOG091709MT	20000	4	4	0.00000
EOG091709MU	18640	10	10	0.00000
EOG091709MX	19020	13	13	0.00000
EOG091709MY	19200	11	11	0.00000
EOG091709MZ	19970	11	11	0.00000
EOG091709N0	19380	13	13	0.30000
EOG091709N1	19660	10	10	0.00000
EOG091709N3	19140	7	7	0.14286
EOG091709N4	18420	14	14	0.00000
EOG091709N5	19560	8	8	0.00000
EOG091709N6	19400	14	14	0.00000
EOG091709N7	19740	12	12	0.00000
EOG091709NB	19650	10	10	0.00000
EOG091709NC	19140	13	13	0.00000
EOG091709ND	19590	12	12	0.00000
EOG091709NE	18740	6	6	0.00000
EOG091709NG	16870	8	8	0.00000
EOG091709NH	18900	11	11	0.00000
EOG091709NI	18030	7	7	0.00000
EOG091709NJ	18920	11	11	0.00000
EOG091709NK	19730	10	10	0.00000
EOG091709NM	19290	7	7	0.00000
EOG091709NN	19670	9	9	0.00000
EOG091709NO	19310	13	13	0.00000
EOG091709NQ	19690	5	5	0.00000
EOG091709NT	18740	13	13	0.00000
EOG091709NU	18850	4	4	NaN
EOG091709NW	19910	5	5	0.00000
EOG091709O0	17720	5	5	0.33333
EOG091709O1	17640	11	11	0.00000
EOG091709O2	19010	11	11	0.00000
EOG091709O3	20000	4	4	0.00000
EOG091709O4	18930	11	11	0.00000
EOG091709OA	19400	4	4	0.00000
EOG091709OC	18750	14	14	0.00000
EOG091709OD	18210	12	12	0.00000
EOG091709OE	19420	13	13	0.00000
EOG091709OF	18960	12	12	0.00000
EOG091709OI	19310	6	6	0.00000
EOG091709OJ	19640	13	13	0.00000
EOG091709OK	19000	13	13	0.00000
EOG091709OL	19080	15	15	0.00000
EOG091709OO	20000	5	5	0.00000
EOG091709OP	18570	10	10	0.00000
